dim,seed,method,pipeline,norm,gh,norm_over_gh,file,status,error
56,20,bkz20_30_40,20+30+40,2346.35312772822,1851.6953364151514,1.2671377853501091,svp_dim56_seed20.txt,ok,
56,20,lll,LLL,3123.9398201629956,1851.6953364151464,1.6870700912445429,svp_dim56_seed20.txt,ok,
56,539,bkz20,20,2790.847183204412,1844.5218546164497,1.5130464169993485,svp_dim56_seed539.txt,ok,
56,539,bkz20_30,20+30,2388.6035669403154,1844.5218546164544,1.294971681122746,svp_dim56_seed539.txt,ok,
56,539,bkz20_30_40,20+30+40,2190.8936532839753,1844.5218546164529,1.1877840578579353,svp_dim56_seed539.txt,ok,
56,539,lll,LLL,2889.638558712837,1844.5218546164513,1.5666057582785902,svp_dim56_seed539.txt,ok,
56,2908,bkz20,20,2621.5161643598526,1838.688126258695,1.4257535723005028,svp_dim56_seed2908.txt,ok,
56,2908,bkz20_30,20+30,2450.947979864118,1838.6881262586985,1.332987332033968,svp_dim56_seed2908.txt,ok,
56,2908,bkz20_30_40,20+30+40,2061.673349490652,1838.6881262586935,1.1212740866966286,svp_dim56_seed2908.txt,ok,
56,2908,lll,LLL,2678.829595177713,1838.6881262586985,1.4569244000223718,svp_dim56_seed2908.txt,ok,
56,9939,bkz20,20,2393.463390152439,1844.3095800229767,1.297755765126276,svp_dim56_seed9939.txt,ok,
56,9939,bkz20_30,20+30,2304.265392701109,1844.3095800229748,1.249391868729763,svp_dim56_seed9939.txt,ok,
56,9939,bkz20_30_40,20+30+40,1917.0487735057764,1844.3095800229717,1.0394397959381085,svp_dim56_seed9939.txt,ok,
56,9939,lll,LLL,2393.463390152439,1844.3095800229783,1.297755765126275,svp_dim56_seed9939.txt,ok,
57,0,bkz20,20,2466.625224877101,1862.5354499471628,1.3243373300342152,svp_dim57_seed0.txt,ok,
57,0,bkz20_30,20+30,2466.625224877101,1862.5354499471562,1.3243373300342198,svp_dim57_seed0.txt,ok,
57,0,bkz20_30_40,20+30+40,2229.239332148972,1862.5354499471628,1.1968842430420383,svp_dim57_seed0.txt,ok,
57,0,lll,LLL,3171.2839671022834,1862.5354499471578,1.7026703933029872,svp_dim57_seed0.txt,ok,
57,42,bkz20,20,2872.5098781379347,1868.759278836684,1.5371213995662902,svp_dim57_seed42.txt,ok,
57,42,bkz20_30,20+30,2638.291682130694,1868.7592788366824,1.4117878701707647,svp_dim57_seed42.txt,ok,
57,42,bkz20_30_40,20+30+40,2378.6157739323935,1868.759278836684,1.2728315523940028,svp_dim57_seed42.txt,ok,
57,42,lll,LLL,3431.3701345089507,1868.7592788366824,1.836175570266603,svp_dim57_seed42.txt,ok,
57,433,bkz20,20,2660.5433655552392,1852.430375877172,1.436244730275169,svp_dim57_seed433.txt,ok,
57,433,bkz20_30,20+30,2415.5670141811424,1852.430375877174,1.3039988145504842,svp_dim57_seed433.txt,ok,
57,433,bkz20_30_40,20+30+40,2150.6043336699586,1852.430375877174,1.1609636516846642,svp_dim57_seed433.txt,ok,
57,433,lll,LLL,2766.872783486802,1852.430375877172,1.4936446840419673,svp_dim57_seed433.txt,ok,
57,1602,bkz20,20,2422.800652137933,1866.8150707859456,1.297825740777801,svp_dim57_seed1602.txt,ok,
57,1602,bkz20_30,20+30,2422.800652137933,1866.8150707859406,1.2978257407778044,svp_dim57_seed1602.txt,ok,
57,1602,bkz20_30_40,20+30+40,2366.6484741084814,1866.8150707859406,1.2677466081908735,svp_dim57_seed1602.txt,ok,
57,1602,lll,LLL,3164.0162768228615,1866.8150707859422,1.694873973505468,svp_dim57_seed1602.txt,ok,
57,2730,bkz20,20,2262.091068016493,1853.2903094506837,1.2205810695071178,svp_dim57_seed2730.txt,ok,
57,2730,bkz20_30,20+30,2262.091068016493,1853.2903094506837,1.2205810695071178,svp_dim57_seed2730.txt,ok,
57,2730,bkz20_30_40,20+30+40,2090.1205706848596,1853.2903094506903,1.1277890787139362,svp_dim57_seed2730.txt,ok,
57,2730,lll,LLL,2262.091068016493,1853.290309450679,1.220581069507121,svp_dim57_seed2730.txt,ok,
57,2917,bkz20,20,2516.16434280434,1864.41446047545,1.3495734967442192,svp_dim57_seed2917.txt,ok,
57,2917,bkz20_30,20+30,2486.8455923116744,1864.414460475448,1.33384804990061,svp_dim57_seed2917.txt,ok,
57,2917,bkz20_30_40,20+30+40,2278.312752894123,1864.4144604754565,1.2219990786346486,svp_dim57_seed2917.txt,ok,
57,2917,lll,LLL,3314.0399816538097,1864.41446047545,1.7775232127349445,svp_dim57_seed2917.txt,ok,
57,3207,bkz20,20,2721.026828239663,1860.5006365241052,1.4625239974780349,svp_dim57_seed3207.txt,ok,
57,3207,bkz20_30,20+30,2468.8365681024743,1860.5006365241036,1.3269743205865812,svp_dim57_seed3207.txt,ok,
57,3207,bkz20_30_40,20+30+40,2407.8988766142147,1860.5006365241052,1.2942209367435589,svp_dim57_seed3207.txt,ok,
57,3207,lll,LLL,2798.768300520783,1860.5006365241068,1.504309241059762,svp_dim57_seed3207.txt,ok,
57,3257,bkz20,20,2355.2929754066695,1863.4776112510408,1.2639234092141571,svp_dim57_seed3257.txt,ok,
57,3257,bkz20_30,20+30,2355.2929754066695,1863.4776112510392,1.2639234092141582,svp_dim57_seed3257.txt,ok,
57,3257,bkz20_30_40,20+30+40,2340.157046012082,1863.4776112510392,1.2558009991013661,svp_dim57_seed3257.txt,ok,
57,3257,lll,LLL,2884.5476248451864,1863.4776112510408,1.5479379024621889,svp_dim57_seed3257.txt,ok,
57,9633,bkz20,20,2686.7082089426826,1862.0336004777516,1.4428892197505672,svp_dim57_seed9633.txt,ok,
57,9633,bkz20_30,20+30,2355.6839771072864,1862.0336004777485,1.2651135707233643,svp_dim57_seed9633.txt,ok,
57,9633,bkz20_30_40,20+30+40,2157.319169710406,1862.0336004777516,1.15858229902881,svp_dim57_seed9633.txt,ok,
57,9633,lll,LLL,3001.952697828534,1862.0336004777616,1.612190401429003,svp_dim57_seed9633.txt,ok,
58,0,bkz20,20,2708.788105408024,1876.0247649661014,1.4438978397265294,svp_dim58_seed0.txt,ok,
58,0,bkz20_30,20+30,2513.026860182755,1876.024764966103,1.3395488732944107,svp_dim58_seed0.txt,ok,
58,0,bkz20_30_40,20+30+40,2098.5494990588145,1876.0247649661048,1.1186150301681812,svp_dim58_seed0.txt,ok,
58,0,lll,LLL,2830.346445225391,1876.024764966098,1.5086935407681243,svp_dim58_seed0.txt,ok,
58,89,bkz20,20,2742.3066932784886,1882.8539465433469,1.4564627799798149,svp_dim58_seed89.txt,ok,
58,89,bkz20_30,20+30,2483.8776137322075,1882.8539465433419,1.3192088628500696,svp_dim58_seed89.txt,ok,
58,89,bkz20_30_40,20+30+40,2402.49869927124,1882.8539465433453,1.2759878182170685,svp_dim58_seed89.txt,ok,
58,89,lll,LLL,2971.028609757904,1882.8539465433487,1.577938966116989,svp_dim58_seed89.txt,ok,
58,898,bkz20,20,2508.6067846515953,1878.7135905142331,1.3352789894732973,svp_dim58_seed898.txt,ok,
58,898,bkz20_30,20+30,2269.092770249821,1878.7135905142432,1.2077906827877491,svp_dim58_seed898.txt,ok,
58,898,bkz20_30_40,20+30+40,2269.092770249821,1878.7135905142381,1.2077906827877523,svp_dim58_seed898.txt,ok,
58,898,lll,LLL,3050.23999055812,1878.7135905142397,1.623579030863992,svp_dim58_seed898.txt,ok,
58,1167,bkz20,20,2866.0319258514887,1886.8819619332469,1.518924863172168,svp_dim58_seed1167.txt,ok,
58,1167,bkz20_30,20+30,2317.524757149316,1886.88196193325,1.228229854280254,svp_dim58_seed1167.txt,ok,
58,1167,bkz20_30_40,20+30+40,2317.524757149316,1886.8819619332469,1.2282298542802563,svp_dim58_seed1167.txt,ok,
58,1167,lll,LLL,2986.653310982045,1886.8819619332485,1.582851164638831,svp_dim58_seed1167.txt,ok,
58,1436,bkz20,20,2846.446381016161,1875.1059395926954,1.5180189667760624,svp_dim58_seed1436.txt,ok,
58,1436,bkz20_30,20+30,2486.955367512653,1875.1059395926986,1.32630125850535,svp_dim58_seed1436.txt,ok,
58,1436,bkz20_30_40,20+30+40,2209.775780480906,1875.1059395926954,1.1784804974597365,svp_dim58_seed1436.txt,ok,
58,1436,lll,LLL,3397.5033480483908,1875.1059395926954,1.811899411286802,svp_dim58_seed1436.txt,ok,
58,1772,bkz20,20,2626.629779774836,1881.6698837717277,1.3959036079749907,svp_dim58_seed1772.txt,ok,
58,1772,bkz20_30,20+30,2573.812930265135,1881.6698837717192,1.3678344711060835,svp_dim58_seed1772.txt,ok,
58,1772,bkz20_30_40,20+30+40,2381.813594721466,1881.6698837717208,1.2657977976175236,svp_dim58_seed1772.txt,ok,
58,1772,lll,LLL,3385.7204550878105,1881.6698837717292,1.7993169175356487,svp_dim58_seed1772.txt,ok,
58,2245,bkz20,20,2552.8916937465247,1870.1371464146534,1.3650826083214371,svp_dim58_seed2245.txt,ok,
58,2245,bkz20_30,20+30,2501.49755146792,1870.1371464146484,1.3376011252777318,svp_dim58_seed2245.txt,ok,
58,2245,bkz20_30_40,20+30+40,2347.4447810331967,1870.1371464146534,1.2552260060357694,svp_dim58_seed2245.txt,ok,
58,2245,lll,LLL,2619.7656383730223,1870.1371464146534,1.4008414534706848,svp_dim58_seed2245.txt,ok,
58,9999,bkz20,20,2613.105814925985,1872.7880039674844,1.3953025165636175,svp_dim58_seed9999.txt,ok,
58,9999,bkz20_30,20+30,2411.1194495503532,1872.7880039674844,1.2874492171257068,svp_dim58_seed9999.txt,ok,
58,9999,bkz20_30_40,20+30+40,2150.043720485702,1872.788003967486,1.148044368038909,svp_dim58_seed9999.txt,ok,
58,9999,lll,LLL,3054.0446951542804,1872.7880039674844,1.6307476813629276,svp_dim58_seed9999.txt,ok,
58,74335,bkz20,20,2817.3732447086245,1877.8891769945055,1.5002872795814979,svp_dim58_seed74335.txt,ok,
58,74335,bkz20_30,20+30,2457.696279038564,1877.8891769944987,1.3087546960423022,svp_dim58_seed74335.txt,ok,
58,74335,bkz20_30_40,20+30+40,2396.176746402485,1877.8891769945021,1.2759947582409972,svp_dim58_seed74335.txt,ok,
58,74335,lll,LLL,2962.233110340912,1877.8891769945021,1.577427010406368,svp_dim58_seed74335.txt,ok,
59,0,bkz20,20,2770.7849068449905,1902.0724037475022,1.4567189458119116,svp_dim59_seed0.txt,ok,
59,0,bkz20_30,20+30,2723.68316806489,1902.0724037475125,1.431955567358329,svp_dim59_seed0.txt,ok,
59,0,bkz20_30_40,20+30+40,2709.772130641247,1902.072403747509,1.424641945965037,svp_dim59_seed0.txt,ok,
59,0,lll,LLL,3189.6490402550567,1902.072403747509,1.6769335562467198,svp_dim59_seed0.txt,ok,
59,6,bkz20,20,2553.6556149958838,1896.9548247173652,1.3461868367773928,svp_dim59_seed6.txt,ok,
59,6,bkz20_30,20+30,2521.4694128622696,1896.9548247173568,1.3292195364947421,svp_dim59_seed6.txt,ok,
59,6,bkz20_30_40,20+30+40,2521.4694128622696,1896.954824717367,1.329219536494735,svp_dim59_seed6.txt,ok,
59,6,lll,LLL,3279.494930625754,1896.9548247173586,1.7288207857635145,svp_dim59_seed6.txt,ok,
59,853,bkz20,20,2594.817912686747,1897.3577670454317,1.3675954834429571,svp_dim59_seed853.txt,ok,
59,853,bkz20_30,20+30,2460.901867202347,1897.3577670454367,1.2970152018480208,svp_dim59_seed853.txt,ok,
59,853,bkz20_30_40,20+30+40,2350.5171771335777,1897.3577670454351,1.2388370912217583,svp_dim59_seed853.txt,ok,
59,853,lll,LLL,3338.298668483689,1897.3577670454367,1.7594460709864348,svp_dim59_seed853.txt,ok,
59,1650,bkz20,20,2953.222477227207,1881.4019039876268,1.5696925101265493,svp_dim59_seed1650.txt,ok,
59,1650,bkz20_30,20+30,2482.0320304137886,1881.401903987625,1.319246050061462,svp_dim59_seed1650.txt,ok,
59,1650,bkz20_30_40,20+30+40,2371.7040287523237,1881.4019039876268,1.260604671296177,svp_dim59_seed1650.txt,ok,
59,1650,lll,LLL,3432.158504498301,1881.40190398763,1.8242558898361076,svp_dim59_seed1650.txt,ok,
59,2335,bkz20,20,2810.6879940683552,1890.8388048161842,1.4864767884545258,svp_dim59_seed2335.txt,ok,
59,2335,bkz20_30,20+30,2528.7910154854617,1890.8388048161808,1.3373911139565913,svp_dim59_seed2335.txt,ok,
59,2335,bkz20_30_40,20+30+40,2408.320991894559,1890.8388048161858,1.2736786371002573,svp_dim59_seed2335.txt,ok,
59,2335,lll,LLL,3497.4993924231044,1890.8388048161808,1.8497078563834088,svp_dim59_seed2335.txt,ok,
59,2360,bkz20,20,2653.568352238173,1891.9485264546433,1.4025584285904134,svp_dim59_seed2360.txt,ok,
59,2360,bkz20_30,20+30,2653.568352238173,1891.9485264546365,1.4025584285904185,svp_dim59_seed2360.txt,ok,
59,2360,bkz20_30_40,20+30+40,2533.6388850820867,1891.9485264546433,1.3391690363954663,svp_dim59_seed2360.txt,ok,
59,2360,lll,LLL,3051.4247491950364,1891.9485264546433,1.6128476576015294,svp_dim59_seed2360.txt,ok,
59,3172,bkz20,20,2706.764673923464,1899.349647652603,1.425100785033836,svp_dim59_seed3172.txt,ok,
59,3172,bkz20_30,20+30,2370.7332199131965,1899.3496476526013,1.2481815672239054,svp_dim59_seed3172.txt,ok,
59,3172,bkz20_30_40,20+30+40,2370.7332199131965,1899.349647652603,1.2481815672239043,svp_dim59_seed3172.txt,ok,
59,3172,lll,LLL,3090.1309033761013,1899.3496476526013,1.6269415729721917,svp_dim59_seed3172.txt,ok,
59,7082,bkz20,20,2841.8249418287546,1898.0861927509704,1.4972054233796344,svp_dim59_seed7082.txt,ok,
59,7082,bkz20_30,20+30,2736.952319643147,1898.0861927509686,1.4419536531564867,svp_dim59_seed7082.txt,ok,
59,7082,bkz20_30_40,20+30+40,2511.3185779585983,1898.0861927509686,1.3230793140741668,svp_dim59_seed7082.txt,ok,
59,7082,lll,LLL,3098.7161857775873,1898.086192750967,1.6325476670195376,svp_dim59_seed7082.txt,ok,
59,8157,bkz20,20,2452.412281815599,1898.8162664158556,1.2915479634291809,svp_dim59_seed8157.txt,ok,
59,8157,bkz20_30,20+30,2372.4287133652733,1898.816266415864,1.2494251051700662,svp_dim59_seed8157.txt,ok,
59,8157,bkz20_30_40,20+30+40,2372.4287133652733,1898.816266415859,1.2494251051700695,svp_dim59_seed8157.txt,ok,
59,8157,lll,LLL,2893.4441415033416,1898.816266415859,1.5238147011268808,svp_dim59_seed8157.txt,ok,
60,0,bkz20,20,2871.0026123290104,1899.094436934046,1.5117745365859963,svp_dim60_seed0.txt,ok,
60,0,bkz20_30,20+30,2718.3712034966825,1899.0944369340425,1.4314039105318563,svp_dim60_seed0.txt,ok,
60,0,bkz20_30_40,20+30+40,2445.326972001904,1899.0944369340425,1.287627894876948,svp_dim60_seed0.txt,ok,
60,0,lll,LLL,3083.3509368866844,1899.094436934044,1.6235901053264838,svp_dim60_seed0.txt,ok,
60,1,bkz20,20,2833.2663129328303,1909.5455565565537,1.4837385278421973,svp_dim60_seed1.txt,ok,
60,1,bkz20_30,20+30,2785.286879299869,1909.5455565565487,1.4586124273057564,svp_dim60_seed1.txt,ok,
60,1,bkz20_30_40,20+30+40,2505.133329785062,1909.5455565565453,1.311900269246538,svp_dim60_seed1.txt,ok,
60,1,lll,LLL,2833.2663129328303,1909.5455565565503,1.4837385278422,svp_dim60_seed1.txt,ok,
60,2,bkz20,20,2927.5370194072707,1909.1118295040562,1.533454967993037,svp_dim60_seed2.txt,ok,
60,2,bkz20_30,20+30,2564.690234706716,1909.111829504058,1.343394449225618,svp_dim60_seed2.txt,ok,
60,2,bkz20_30_40,20+30+40,2439.6893244837565,1909.1118295040562,1.2779184994718367,svp_dim60_seed2.txt,ok,
60,2,lll,LLL,2994.2737015844073,1909.1118295040596,1.5684118946359713,svp_dim60_seed2.txt,ok,
60,3,bkz20,20,2928.209862697684,1918.7588544559383,1.5260958175632624,svp_dim60_seed3.txt,ok,
60,3,bkz20_30,20+30,2568.1078637783125,1918.7588544559367,1.3384213747414855,svp_dim60_seed3.txt,ok,
60,3,bkz20_30_40,20+30+40,2414.086369623091,1918.75885445594,1.258149956685203,svp_dim60_seed3.txt,ok,
60,3,lll,LLL,3149.95698383327,1918.7588544559383,1.6416638164395267,svp_dim60_seed3.txt,ok,
60,5,bkz20,20,2640.4516659086935,1918.5760761652398,1.3762559111996773,svp_dim60_seed5.txt,ok,
60,5,bkz20_30,20+30,2640.4516659086935,1918.5760761652364,1.3762559111996797,svp_dim60_seed5.txt,ok,
60,5,bkz20_30_40,20+30+40,2492.2650340603823,1918.576076165233,1.2990180921268517,svp_dim60_seed5.txt,ok,
60,5,lll,LLL,3096.1983140619404,1918.576076165238,1.6138001263158037,svp_dim60_seed5.txt,ok,
60,15,bkz20,20,2694.6704807823894,1899.1084060442836,1.4189134607619418,svp_dim60_seed15.txt,ok,
60,15,bkz20_30,20+30,2694.6704807823894,1899.1084060442786,1.4189134607619456,svp_dim60_seed15.txt,ok,
60,15,bkz20_30_40,20+30+40,2118.864318449861,1899.1084060442786,1.1157153070915629,svp_dim60_seed15.txt,ok,
60,15,lll,LLL,3219.6415949605325,1899.108406044277,1.6953437648495502,svp_dim60_seed15.txt,ok,
60,45,bkz20,20,2756.7277703828504,1915.2752579525559,1.4393376403399134,svp_dim60_seed45.txt,ok,
60,45,bkz20_30,20+30,2739.040707985189,1915.275257952554,1.4301029038057156,svp_dim60_seed45.txt,ok,
60,45,bkz20_30_40,20+30+40,2237.340832327519,1915.2752579525472,1.168156286172288,svp_dim60_seed45.txt,ok,
60,45,lll,LLL,3312.112316936127,1915.2752579525506,1.7293139997416402,svp_dim60_seed45.txt,ok,
60,526,bkz20,20,3201.6113130734648,1911.523340021722,1.6749004555900857,svp_dim60_seed526.txt,ok,
60,526,bkz20_30,20+30,2800.6883082556674,1911.5233400217203,1.4651604035469656,svp_dim60_seed526.txt,ok,
60,526,bkz20_30_40,20+30+40,2235.3500844386767,1911.5233400217255,1.169407685293171,svp_dim60_seed526.txt,ok,
60,526,lll,LLL,3950.352642486493,1911.5233400217153,2.0665992194694396,svp_dim60_seed526.txt,ok,
60,2677,bkz20,20,2727.604260152122,1902.493419919386,1.4336997077591462,svp_dim60_seed2677.txt,ok,
60,2677,bkz20_30,20+30,2632.8666886114843,1902.4934199193926,1.3839031772961596,svp_dim60_seed2677.txt,ok,
60,2677,bkz20_30_40,20+30+40,2632.8666886114843,1902.4934199193826,1.383903177296167,svp_dim60_seed2677.txt,ok,
60,2677,lll,LLL,3083.7037795482256,1902.4934199193842,1.6208748725548252,svp_dim60_seed2677.txt,ok,
61,0,bkz20,20,2950.700086420173,1920.2528403780514,1.5366206076483406,svp_dim61_seed0.txt,ok,
61,0,bkz20_30,20+30,2532.4730995609793,1920.2528403780564,1.318822733292971,svp_dim61_seed0.txt,ok,
61,0,bkz20_30_40,20+30+40,2433.8214807171057,1920.252840378053,1.2674484471732081,svp_dim61_seed0.txt,ok,
61,0,lll,LLL,2966.7254675820595,1920.2528403780514,1.5449660613432463,svp_dim61_seed0.txt,ok,
61,1,bkz20,20,2569.821783704077,1916.3589494213322,1.3409918765375692,svp_dim61_seed1.txt,ok,
61,1,bkz20_30,20+30,2569.821783704077,1916.3589494213236,1.3409918765375752,svp_dim61_seed1.txt,ok,
61,1,bkz20_30_40,20+30+40,2433.7937463967655,1916.3589494213304,1.27000933052322,svp_dim61_seed1.txt,ok,
61,1,lll,LLL,2569.821783704077,1916.3589494213304,1.3409918765375703,svp_dim61_seed1.txt,ok,
61,2,bkz20,20,3086.544022041483,1922.106826541483,1.605812944119872,svp_dim61_seed2.txt,ok,
61,2,bkz20_30,20+30,2794.725925739411,1922.1068265414797,1.4539909474064294,svp_dim61_seed2.txt,ok,
61,2,bkz20_30_40,20+30+40,2577.4227437500417,1922.106826541495,1.340936262313618,svp_dim61_seed2.txt,ok,
61,2,lll,LLL,3566.1431547261272,1922.106826541483,1.8553303622269626,svp_dim61_seed2.txt,ok,
61,3,bkz20,20,2916.548988102207,1928.3359665111095,1.5124693200526913,svp_dim61_seed3.txt,ok,
61,3,bkz20_30,20+30,2643.1668505790553,1928.335966511106,1.3706983100881929,svp_dim61_seed3.txt,ok,
61,3,bkz20_30_40,20+30+40,2564.790634730249,1928.335966511113,1.3300538284159358,svp_dim61_seed3.txt,ok,
61,3,lll,LLL,3375.4980373272297,1928.3359665111077,1.7504719592169604,svp_dim61_seed3.txt,ok,
61,5,bkz20,20,2515.1560587764716,1915.5890187017978,1.3129935671071045,svp_dim61_seed5.txt,ok,
61,5,bkz20_30,20+30,2515.1560587764716,1915.5890187017944,1.312993567107107,svp_dim61_seed5.txt,ok,
61,5,bkz20_30_40,20+30+40,2416.233432431561,1915.589018701796,1.261352726937772,svp_dim61_seed5.txt,ok,
61,5,lll,LLL,3236.4428003596813,1915.5890187017978,1.6895287918036987,svp_dim61_seed5.txt,ok,
61,8,bkz20,20,2673.6192698288232,1932.9449291888764,1.38318439881821,svp_dim61_seed8.txt,ok,
61,8,bkz20_30,20+30,2478.552601822281,1932.9449291888764,1.2822675723422492,svp_dim61_seed8.txt,ok,
61,8,bkz20_30_40,20+30+40,2428.5625377988513,1932.9449291888814,1.2564054470077142,svp_dim61_seed8.txt,ok,
61,8,lll,LLL,3265.656136215206,1932.944929188878,1.68947189694927,svp_dim61_seed8.txt,ok,
61,95,bkz20,20,2959.0420747262106,1925.2660360497252,1.5369523064966097,svp_dim61_seed95.txt,ok,
61,95,bkz20_30,20+30,2662.9496803356974,1925.2660360497237,1.3831593299176248,svp_dim61_seed95.txt,ok,
61,95,bkz20_30_40,20+30+40,2402.3694553502805,1925.2660360497218,1.2478116843942688,svp_dim61_seed95.txt,ok,
61,95,lll,LLL,3074.1250787825793,1925.2660360497202,1.5967274242733225,svp_dim61_seed95.txt,ok,
61,557,bkz20,20,2739.1339872302697,1934.764954902562,1.4157450910455511,svp_dim61_seed557.txt,ok,
61,557,bkz20_30,20+30,2490.3357203397286,1934.7649549025605,1.2871515550400012,svp_dim61_seed557.txt,ok,
61,557,bkz20_30_40,20+30+40,2490.3357203397286,1934.764954902562,1.2871515550400001,svp_dim61_seed557.txt,ok,
61,557,lll,LLL,2816.3820763525687,1934.7649549025605,1.4556714339982495,svp_dim61_seed557.txt,ok,
61,8436,bkz20,20,3086.260034410582,1926.793902001398,1.6017592910195657,svp_dim61_seed8436.txt,ok,
61,8436,bkz20_30,20+30,2837.743469730835,1926.7939020013912,1.472779972358863,svp_dim61_seed8436.txt,ok,
61,8436,bkz20_30_40,20+30+40,2386.5586102168104,1926.7939020013964,1.2386164434804616,svp_dim61_seed8436.txt,ok,
61,8436,lll,LLL,3112.396986247094,1926.7939020013998,1.6153242871560807,svp_dim61_seed8436.txt,ok,
62,0,bkz20,20,3463.25959177189,1943.508078662468,1.7819630542288882,svp_dim62_seed0.txt,ok,
62,0,bkz20_30,20+30,2713.5801075332183,1943.5080786624715,1.3962278507227575,svp_dim62_seed0.txt,ok,
62,0,bkz20_30_40,20+30+40,2526.0864989148736,1943.5080786624715,1.2997561094026089,svp_dim62_seed0.txt,ok,
62,0,lll,LLL,3567.4523122250735,1943.5080786624715,1.8355736986080373,svp_dim62_seed0.txt,ok,
62,1,bkz20,20,3149.6950646054624,1936.1601797740352,1.626774012557709,svp_dim62_seed1.txt,ok,
62,1,bkz20_30,20+30,2713.0862500112316,1936.1601797740423,1.401271588143012,svp_dim62_seed1.txt,ok,
62,1,bkz20_30_40,20+30+40,2551.744697261071,1936.1601797740284,1.3179409038145222,svp_dim62_seed1.txt,ok,
62,1,lll,LLL,3356.8294564961166,1936.1601797740404,1.733756066033687,svp_dim62_seed1.txt,ok,
62,2,bkz20,20,3061.615096644249,1946.133467500052,1.5731783805029125,svp_dim62_seed2.txt,ok,
62,2,bkz20_30,20+30,2557.4995601172645,1946.1334675000555,1.314143969479417,svp_dim62_seed2.txt,ok,
62,2,bkz20_30_40,20+30+40,2414.6078356536486,1946.1334675000503,1.2407205754266113,svp_dim62_seed2.txt,ok,
