dim,seed,method,pipeline,norm,gh,norm_over_gh,log_det,file,status,error
104,0,lll,LLL,7576.619034899404,2598.043537825129,2.916278701488557,720.8665691121251,svp_dim104_seed0.txt,ok,
104,0,bkz20,20,7576.619034899404,2598.043537825129,2.916278701488557,720.8665691121251,svp_dim104_seed0.txt,ok,
104,0,bkz20_30,20+30,7576.619034899404,2598.043537825129,2.916278701488557,720.8665691121251,svp_dim104_seed0.txt,ok,
104,0,bkz20_30_40,20+30+40,7565.180103606254,2598.043537825129,2.911875799409893,720.8665691121251,svp_dim104_seed0.txt,ok,
104,82,lll,LLL,7639.636706022085,2597.524394982478,2.941122216514782,720.8457856842059,svp_dim104_seed82.txt,ok,
104,82,bkz20,20,7639.636706022085,2597.524394982478,2.941122216514782,720.8457856842059,svp_dim104_seed82.txt,ok,
104,82,bkz20_30,20+30,7639.636706022085,2597.524394982478,2.941122216514782,720.8457856842059,svp_dim104_seed82.txt,ok,
104,82,bkz20_30_40,20+30+40,7491.630329908164,2597.524394982478,2.884142433610792,720.8457856842059,svp_dim104_seed82.txt,ok,
104,85,lll,LLL,6992.843484591941,2586.380876601221,2.7037175954460655,720.3986603468204,svp_dim104_seed85.txt,ok,
104,85,bkz20,20,6992.843484591941,2586.380876601221,2.7037175954460655,720.3986603468204,svp_dim104_seed85.txt,ok,
104,85,bkz20_30,20+30,6992.843484591941,2586.380876601221,2.7037175954460655,720.3986603468204,svp_dim104_seed85.txt,ok,
104,85,bkz20_30_40,20+30+40,6992.843484591941,2586.380876601221,2.7037175954460655,720.3986603468204,svp_dim104_seed85.txt,ok,
104,228,lll,LLL,7866.073099075546,2588.836017537487,3.0384593870714887,720.4973362793464,svp_dim104_seed228.txt,ok,
104,228,bkz20,20,7866.073099075546,2588.836017537487,3.0384593870714887,720.4973362793464,svp_dim104_seed228.txt,ok,
104,228,bkz20_30,20+30,7541.899097707415,2588.836017537487,2.9132394043564434,720.4973362793464,svp_dim104_seed228.txt,ok,
104,228,bkz20_30_40,20+30+40,7541.899097707415,2588.836017537487,2.9132394043564434,720.4973362793464,svp_dim104_seed228.txt,ok,
104,319,lll,LLL,6667.676356872759,2586.411420178623,2.5779643195405764,720.3998885160055,svp_dim104_seed319.txt,ok,
104,319,bkz20,20,6667.676356872759,2586.411420178623,2.5779643195405764,720.3998885160055,svp_dim104_seed319.txt,ok,
104,319,bkz20_30,20+30,6667.676356872759,2586.411420178623,2.5779643195405764,720.3998885160055,svp_dim104_seed319.txt,ok,
104,319,bkz20_30_40,20+30+40,6667.676356872759,2586.411420178623,2.5779643195405764,720.3998885160055,svp_dim104_seed319.txt,ok,
104,4081,lll,LLL,6540.304350716414,2597.854132180204,2.517579516763544,720.8589869046484,svp_dim104_seed4081.txt,ok,
104,4081,bkz20,20,6540.304350716414,2597.854132180204,2.517579516763544,720.8589869046484,svp_dim104_seed4081.txt,ok,
104,4081,bkz20_30,20+30,6540.304350716414,2597.854132180204,2.517579516763544,720.8589869046484,svp_dim104_seed4081.txt,ok,
104,4081,bkz20_30_40,20+30+40,6540.304350716414,2597.854132180204,2.517579516763544,720.8589869046484,svp_dim104_seed4081.txt,ok,
105,0,lll,LLL,7301.0924525032515,2599.937905598008,2.808179547974219,727.3951935353425,svp_dim105_seed0.txt,ok,
105,0,bkz20,20,7301.0924525032515,2599.937905598008,2.808179547974219,727.3951935353425,svp_dim105_seed0.txt,ok,
105,0,bkz20_30,20+30,7240.75493301631,2599.937905598008,2.784972255462722,727.3951935353425,svp_dim105_seed0.txt,ok,
105,0,bkz20_30_40,20+30+40,7102.0061954352,2599.937905598008,2.7316060818774357,727.3951935353425,svp_dim105_seed0.txt,ok,
105,122,lll,LLL,7275.744566709304,2593.7923608848237,2.8050605269834783,727.1467083568941,svp_dim105_seed122.txt,ok,
105,122,bkz20,20,7275.744566709304,2593.7923608848237,2.8050605269834783,727.1467083568941,svp_dim105_seed122.txt,ok,
105,122,bkz20_30,20+30,7275.744566709304,2593.7923608848237,2.8050605269834783,727.1467083568941,svp_dim105_seed122.txt,ok,
105,122,bkz20_30_40,20+30+40,7275.744566709304,2593.7923608848237,2.8050605269834783,727.1467083568941,svp_dim105_seed122.txt,ok,
105,169,lll,LLL,7267.020159597741,2600.897278369845,2.7940435095354728,727.4339312144352,svp_dim105_seed169.txt,ok,
105,169,bkz20,20,7267.020159597741,2600.897278369845,2.7940435095354728,727.4339312144352,svp_dim105_seed169.txt,ok,
105,169,bkz20_30,20+30,7267.020159597741,2600.897278369845,2.7940435095354728,727.4339312144352,svp_dim105_seed169.txt,ok,
105,169,bkz20_30_40,20+30+40,7180.3930254547995,2600.897278369845,2.7607368753737282,727.4339312144352,svp_dim105_seed169.txt,ok,
105,1,lll,LLL,7019.4177821241,2600.227164564292,2.699540208557244,727.4068747766421,svp_dim105_seed1.txt,ok,
105,1,bkz20,20,7019.4177821241,2600.227164564292,2.699540208557244,727.4068747766421,svp_dim105_seed1.txt,ok,
105,1,bkz20_30,20+30,7019.4177821241,2600.227164564292,2.699540208557244,727.4068747766421,svp_dim105_seed1.txt,ok,
105,1,bkz20_30_40,20+30+40,7019.4177821241,2600.227164564292,2.699540208557244,727.4068747766421,svp_dim105_seed1.txt,ok,
105,185,lll,LLL,6060.318143464088,2607.4651763454503,2.324218247837948,727.6987475205135,svp_dim105_seed185.txt,ok,
105,185,bkz20,20,6060.318143464088,2607.4651763454503,2.324218247837948,727.6987475205135,svp_dim105_seed185.txt,ok,
105,185,bkz20_30,20+30,6060.318143464088,2607.4651763454503,2.324218247837948,727.6987475205135,svp_dim105_seed185.txt,ok,
105,185,bkz20_30_40,20+30+40,6060.318143464088,2607.4651763454503,2.324218247837948,727.6987475205135,svp_dim105_seed185.txt,ok,
105,997,lll,LLL,7800.616578194315,2606.135310050845,2.993174048987551,727.6451814813333,svp_dim105_seed997.txt,ok,
105,997,bkz20,20,7800.616578194315,2606.135310050845,2.993174048987551,727.6451814813333,svp_dim105_seed997.txt,ok,
105,997,bkz20_30,20+30,7800.616578194315,2606.135310050845,2.993174048987551,727.6451814813333,svp_dim105_seed997.txt,ok,
105,997,bkz20_30_40,20+30+40,7800.616578194315,2606.135310050845,2.993174048987551,727.6451814813333,svp_dim105_seed997.txt,ok,
105,468,lll,LLL,8148.229378214626,2607.5220396181094,3.124893770565404,727.7010373223413,svp_dim105_seed468.txt,ok,
105,468,bkz20,20,8148.229378214626,2607.5220396181094,3.124893770565404,727.7010373223413,svp_dim105_seed468.txt,ok,
105,468,bkz20_30,20+30,8148.229378214626,2607.5220396181094,3.124893770565404,727.7010373223413,svp_dim105_seed468.txt,ok,
105,468,bkz20_30_40,20+30+40,7696.125128920398,2607.5220396181094,2.9515091385565246,727.7010373223413,svp_dim105_seed468.txt,ok,
105,1220,lll,LLL,7781.690497571844,2603.6628452389778,2.988747376336125,727.5455197220874,svp_dim105_seed1220.txt,ok,
105,1220,bkz20,20,7781.690497571844,2603.6628452389778,2.988747376336125,727.5455197220874,svp_dim105_seed1220.txt,ok,
105,1220,bkz20_30,20+30,7781.690497571844,2603.6628452389778,2.988747376336125,727.5455197220874,svp_dim105_seed1220.txt,ok,
105,1220,bkz20_30_40,20+30+40,7781.690497571844,2603.6628452389778,2.988747376336125,727.5455197220874,svp_dim105_seed1220.txt,ok,
105,7251,lll,LLL,7169.662544360083,2606.495629790803,2.7506904145223983,727.6596975954387,svp_dim105_seed7251.txt,ok,
105,7251,bkz20,20,7169.662544360083,2606.495629790803,2.7506904145223983,727.6596975954387,svp_dim105_seed7251.txt,ok,
105,7251,bkz20_30,20+30,7169.662544360083,2606.495629790803,2.7506904145223983,727.6596975954387,svp_dim105_seed7251.txt,ok,
105,7251,bkz20_30_40,20+30+40,7169.662544360083,2606.495629790803,2.7506904145223983,727.6596975954387,svp_dim105_seed7251.txt,ok,
106,0,lll,LLL,7742.7059223504075,2609.710202626949,2.966883416617123,734.2409685650223,svp_dim106_seed0.txt,ok,
106,0,bkz20,20,7742.7059223504075,2609.710202626949,2.966883416617123,734.2409685650223,svp_dim106_seed0.txt,ok,
106,0,bkz20_30,20+30,7742.7059223504075,2609.710202626949,2.966883416617123,734.2409685650223,svp_dim106_seed0.txt,ok,
106,0,bkz20_30_40,20+30+40,7742.7059223504075,2609.710202626949,2.966883416617123,734.2409685650223,svp_dim106_seed0.txt,ok,
106,3,lll,LLL,8318.970609396338,2606.247829818384,3.191933826943865,734.1002421368835,svp_dim106_seed3.txt,ok,
106,3,bkz20,20,8318.970609396338,2606.247829818384,3.191933826943865,734.1002421368835,svp_dim106_seed3.txt,ok,
106,3,bkz20_30,20+30,8318.970609396338,2606.247829818384,3.191933826943865,734.1002421368835,svp_dim106_seed3.txt,ok,
106,3,bkz20_30_40,20+30+40,8245.652005754306,2606.247829818384,3.1638019651910474,734.1002421368835,svp_dim106_seed3.txt,ok,
106,1,lll,LLL,7373.4688580070615,2609.8802425281688,2.825213485989091,734.2478749419594,svp_dim106_seed1.txt,ok,
106,1,bkz20,20,7373.4688580070615,2609.8802425281688,2.825213485989091,734.2478749419594,svp_dim106_seed1.txt,ok,
106,1,bkz20_30,20+30,7373.4688580070615,2609.8802425281688,2.825213485989091,734.2478749419594,svp_dim106_seed1.txt,ok,
106,1,bkz20_30_40,20+30+40,7373.4688580070615,2609.8802425281688,2.825213485989091,734.2478749419594,svp_dim106_seed1.txt,ok,
106,5,lll,LLL,6416.1269469984745,2608.1183486166938,2.460059740157685,734.1762916486902,svp_dim106_seed5.txt,ok,
106,5,bkz20,20,6416.1269469984745,2608.1183486166938,2.460059740157685,734.1762916486902,svp_dim106_seed5.txt,ok,
106,5,bkz20_30,20+30,6416.1269469984745,2608.1183486166938,2.460059740157685,734.1762916486902,svp_dim106_seed5.txt,ok,
106,5,bkz20_30_40,20+30+40,6416.1269469984745,2608.1183486166938,2.460059740157685,734.1762916486902,svp_dim106_seed5.txt,ok,
106,2,lll,LLL,7700.075064569179,2618.108305845037,2.9410834713668783,734.5815311554895,svp_dim106_seed2.txt,ok,
106,2,bkz20,20,7700.075064569179,2618.108305845037,2.9410834713668783,734.5815311554895,svp_dim106_seed2.txt,ok,
106,2,bkz20_30,20+30,7700.075064569179,2618.108305845037,2.9410834713668783,734.5815311554895,svp_dim106_seed2.txt,ok,
106,2,bkz20_30_40,20+30+40,7700.075064569179,2618.108305845037,2.9410834713668783,734.5815311554895,svp_dim106_seed2.txt,ok,
106,73,lll,LLL,7801.977185303738,2611.1670455351814,2.987927255992408,734.3001254250443,svp_dim106_seed73.txt,ok,
106,73,bkz20,20,7613.55790678707,2611.1670455351814,2.9157682270100054,734.3001254250443,svp_dim106_seed73.txt,ok,
106,73,bkz20_30,20+30,7613.55790678707,2611.1670455351814,2.9157682270100054,734.3001254250443,svp_dim106_seed73.txt,ok,
106,73,bkz20_30_40,20+30+40,7613.55790678707,2611.1670455351814,2.9157682270100054,734.3001254250443,svp_dim106_seed73.txt,ok,
106,8,lll,LLL,9076.219587471427,2610.715250118192,3.476526054329567,734.2817832596683,svp_dim106_seed8.txt,ok,
106,8,bkz20,20,9076.219587471427,2610.715250118192,3.476526054329567,734.2817832596683,svp_dim106_seed8.txt,ok,
106,8,bkz20_30,20+30,9076.219587471427,2610.715250118192,3.476526054329567,734.2817832596683,svp_dim106_seed8.txt,ok,
106,8,bkz20_30_40,20+30+40,8252.561723489256,2610.715250118192,3.161034786584116,734.2817832596683,svp_dim106_seed8.txt,ok,
106,513,lll,LLL,6762.348260774509,2617.806097627049,2.5832120518415573,734.5692948702206,svp_dim106_seed513.txt,ok,
106,513,bkz20,20,6762.348260774509,2617.806097627049,2.5832120518415573,734.5692948702206,svp_dim106_seed513.txt,ok,
106,513,bkz20_30,20+30,6762.348260774509,2617.806097627049,2.5832120518415573,734.5692948702206,svp_dim106_seed513.txt,ok,
106,513,bkz20_30_40,20+30+40,6762.348260774509,2617.806097627049,2.5832120518415573,734.5692948702206,svp_dim106_seed513.txt,ok,
106,563,lll,LLL,7212.430311621733,2615.9566072873195,2.7570909592039605,734.4943789845662,svp_dim106_seed563.txt,ok,
106,563,bkz20,20,7212.430311621733,2615.9566072873195,2.7570909592039605,734.4943789845662,svp_dim106_seed563.txt,ok,
106,563,bkz20_30,20+30,7182.050821318369,2615.9566072873195,2.745477811562774,734.4943789845662,svp_dim106_seed563.txt,ok,
106,563,bkz20_30_40,20+30+40,7182.050821318369,2615.9566072873195,2.745477811562774,734.4943789845662,svp_dim106_seed563.txt,ok,
107,0,lll,LLL,6963.186842243998,2619.082466905425,2.6586359651635356,741.0717319532479,svp_dim107_seed0.txt,ok,
107,0,bkz20,20,6963.186842243998,2619.082466905425,2.6586359651635356,741.0717319532479,svp_dim107_seed0.txt,ok,
107,0,bkz20_30,20+30,6963.186842243998,2619.082466905425,2.6586359651635356,741.0717319532479,svp_dim107_seed0.txt,ok,
107,0,bkz20_30_40,20+30+40,6963.186842243998,2619.082466905425,2.6586359651635356,741.0717319532479,svp_dim107_seed0.txt,ok,
107,1,lll,LLL,7570.508503396588,2620.296093362281,2.889180548173222,741.1213019668334,svp_dim107_seed1.txt,ok,
107,1,bkz20,20,7570.508503396588,2620.296093362281,2.889180548173222,741.1213019668334,svp_dim107_seed1.txt,ok,
107,1,bkz20_30,20+30,7570.508503396588,2620.296093362281,2.889180548173222,741.1213019668334,svp_dim107_seed1.txt,ok,
107,1,bkz20_30_40,20+30+40,7570.508503396588,2620.296093362281,2.889180548173222,741.1213019668334,svp_dim107_seed1.txt,ok,
107,28,lll,LLL,8229.92223535557,2632.132918819086,3.126712247893601,741.6035712045751,svp_dim107_seed28.txt,ok,
107,28,bkz20,20,8229.92223535557,2632.132918819086,3.126712247893601,741.6035712045751,svp_dim107_seed28.txt,ok,
107,28,bkz20_30,20+30,8229.92223535557,2632.132918819086,3.126712247893601,741.6035712045751,svp_dim107_seed28.txt,ok,
107,28,bkz20_30_40,20+30+40,8229.92223535557,2632.132918819086,3.126712247893601,741.6035712045751,svp_dim107_seed28.txt,ok,
107,9,lll,LLL,7206.279414510655,2617.0627248516057,2.7535753522756203,740.9891855751156,svp_dim107_seed9.txt,ok,
107,9,bkz20,20,7206.279414510655,2617.0627248516057,2.7535753522756203,740.9891855751156,svp_dim107_seed9.txt,ok,
107,9,bkz20_30,20+30,7206.279414510655,2617.0627248516057,2.7535753522756203,740.9891855751156,svp_dim107_seed9.txt,ok,
107,9,bkz20_30_40,20+30+40,7206.279414510655,2617.0627248516057,2.7535753522756203,740.9891855751156,svp_dim107_seed9.txt,ok,
107,77,lll,LLL,7970.530597143449,2632.961667808489,3.0272110280198707,741.6372557438135,svp_dim107_seed77.txt,ok,
107,77,bkz20,20,7970.530597143449,2632.961667808489,3.0272110280198707,741.6372557438135,svp_dim107_seed77.txt,ok,
107,77,bkz20_30,20+30,7970.530597143449,2632.961667808489,3.0272110280198707,741.6372557438135,svp_dim107_seed77.txt,ok,
107,77,bkz20_30_40,20+30+40,7970.530597143449,2632.961667808489,3.0272110280198707,741.6372557438135,svp_dim107_seed77.txt,ok,
107,130,lll,LLL,6924.6339253421875,2621.482474388367,2.6414954107056596,741.1697369666405,svp_dim107_seed130.txt,ok,
107,130,bkz20,20,6924.6339253421875,2621.482474388367,2.6414954107056596,741.1697369666405,svp_dim107_seed130.txt,ok,
107,130,bkz20_30,20+30,6924.6339253421875,2621.482474388367,2.6414954107056596,741.1697369666405,svp_dim107_seed130.txt,ok,
107,130,bkz20_30_40,20+30+40,6924.6339253421875,2621.482474388367,2.6414954107056596,741.1697369666405,svp_dim107_seed130.txt,ok,
107,360,lll,LLL,8091.2041131094975,2631.690992330199,3.074526658597269,741.5856047470263,svp_dim107_seed360.txt,ok,
107,360,bkz20,20,8091.2041131094975,2631.690992330199,3.074526658597269,741.5856047470263,svp_dim107_seed360.txt,ok,
107,360,bkz20_30,20+30,8091.2041131094975,2631.690992330199,3.074526658597269,741.5856047470263,svp_dim107_seed360.txt,ok,
107,360,bkz20_30_40,20+30+40,8091.2041131094975,2631.690992330199,3.074526658597269,741.5856047470263,svp_dim107_seed360.txt,ok,
107,518,lll,LLL,7142.685559367711,2633.463817024962,2.7122778422818206,741.6576604629081,svp_dim107_seed518.txt,ok,
107,518,bkz20,20,7142.685559367711,2633.463817024962,2.7122778422818206,741.6576604629081,svp_dim107_seed518.txt,ok,
107,518,bkz20_30,20+30,7142.685559367711,2633.463817024962,2.7122778422818206,741.6576604629081,svp_dim107_seed518.txt,ok,
107,518,bkz20_30_40,20+30+40,7142.685559367711,2633.463817024962,2.7122778422818206,741.6576604629081,svp_dim107_seed518.txt,ok,
108,0,lll,LLL,8577.042963632626,2643.127686775809,3.2450354201749674,748.5048698447097,svp_dim108_seed0.txt,ok,
108,0,bkz20,20,8577.042963632626,2643.127686775809,3.2450354201749674,748.5048698447097,svp_dim108_seed0.txt,ok,
108,0,bkz20_30,20+30,8577.042963632626,2643.127686775809,3.2450354201749674,748.5048698447097,svp_dim108_seed0.txt,ok,
108,0,bkz20_30_40,20+30+40,8577.042963632626,2643.127686775809,3.2450354201749674,748.5048698447097,svp_dim108_seed0.txt,ok,
107,1340,lll,LLL,8116.789143497564,2620.9122151593697,3.0969328528250637,741.1464583921122,svp_dim107_seed1340.txt,ok,
107,1340,bkz20,20,8079.628580572253,2620.9122151593697,3.082754368436928,741.1464583921122,svp_dim107_seed1340.txt,ok,
107,1340,bkz20_30,20+30,8079.628580572253,2620.9122151593697,3.082754368436928,741.1464583921122,svp_dim107_seed1340.txt,ok,
107,1340,bkz20_30_40,20+30+40,8079.628580572253,2620.9122151593697,3.082754368436928,741.1464583921122,svp_dim107_seed1340.txt,ok,
108,2,lll,LLL,6445.749607299373,2639.8724664647307,2.441689774480433,748.3717773488206,svp_dim108_seed2.txt,ok,
108,2,bkz20,20,6445.749607299373,2639.8724664647307,2.441689774480433,748.3717773488206,svp_dim108_seed2.txt,ok,
108,2,bkz20_30,20+30,6445.749607299373,2639.8724664647307,2.441689774480433,748.3717773488206,svp_dim108_seed2.txt,ok,
108,2,bkz20_30_40,20+30+40,6445.749607299373,2639.8724664647307,2.441689774480433,748.3717773488206,svp_dim108_seed2.txt,ok,
108,3,lll,LLL,8239.700479993184,2634.946251040481,3.127084841574856,748.1700523421465,svp_dim108_seed3.txt,ok,
108,3,bkz20,20,8239.700479993184,2634.946251040481,3.127084841574856,748.1700523421465,svp_dim108_seed3.txt,ok,
108,3,bkz20_30,20+30,8239.700479993184,2634.946251040481,3.127084841574856,748.1700523421465,svp_dim108_seed3.txt,ok,
108,3,bkz20_30_40,20+30+40,8239.700479993184,2634.946251040481,3.127084841574856,748.1700523421465,svp_dim108_seed3.txt,ok,
108,1,lll,LLL,7574.265442932394,2629.3483648721226,2.880662579414716,747.9403646144767,svp_dim108_seed1.txt,ok,
108,1,bkz20,20,7574.265442932394,2629.3483648721226,2.880662579414716,747.9403646144767,svp_dim108_seed1.txt,ok,
108,1,bkz20_30,20+30,7574.265442932394,2629.3483648721226,2.880662579414716,747.9403646144767,svp_dim108_seed1.txt,ok,
108,1,bkz20_30_40,20+30+40,7574.265442932394,2629.3483648721226,2.880662579414716,747.9403646144767,svp_dim108_seed1.txt,ok,
108,5,lll,LLL,7827.211380817568,2638.7656522455095,2.966239678827428,748.3264869027853,svp_dim108_seed5.txt,ok,
108,5,bkz20,20,7827.211380817568,2638.7656522455095,2.966239678827428,748.3264869027853,svp_dim108_seed5.txt,ok,
108,5,bkz20_30,20+30,7827.211380817568,2638.7656522455095,2.966239678827428,748.3264869027853,svp_dim108_seed5.txt,ok,
108,5,bkz20_30_40,20+30+40,7827.211380817568,2638.7656522455095,2.966239678827428,748.3264869027853,svp_dim108_seed5.txt,ok,
108,13,lll,LLL,7703.879347445672,2640.8044145119907,2.9172472240316654,748.4098976096953,svp_dim108_seed13.txt,ok,
108,13,bkz20,20,7703.879347445672,2640.8044145119907,2.9172472240316654,748.4098976096953,svp_dim108_seed13.txt,ok,
108,13,bkz20_30,20+30,7386.75585084548,2640.8044145119907,2.797161277924674,748.4098976096953,svp_dim108_seed13.txt,ok,
108,13,bkz20_30_40,20+30+40,7386.75585084548,2640.8044145119907,2.797161277924674,748.4098976096953,svp_dim108_seed13.txt,ok,
108,8,lll,LLL,7848.960122207278,2642.894149931286,2.969835217354939,748.4953269483676,svp_dim108_seed8.txt,ok,
108,8,bkz20,20,7848.960122207278,2642.894149931286,2.969835217354939,748.4953269483676,svp_dim108_seed8.txt,ok,
108,8,bkz20_30,20+30,7848.960122207278,2642.894149931286,2.969835217354939,748.4953269483676,svp_dim108_seed8.txt,ok,
108,8,bkz20_30_40,20+30+40,7848.960122207278,2642.894149931286,2.969835217354939,748.4953269483676,svp_dim108_seed8.txt,ok,
108,371,lll,LLL,8884.322652853169,2642.538924374961,3.362040411554042,748.4808099316533,svp_dim108_seed371.txt,ok,
108,371,bkz20,20,8582.553233158538,2642.538924374961,3.247843637795635,748.4808099316533,svp_dim108_seed371.txt,ok,
108,371,bkz20_30,20+30,8569.761606952674,2642.538924374961,3.243002980166007,748.4808099316533,svp_dim108_seed371.txt,ok,
108,371,bkz20_30_40,20+30+40,8499.625756467156,2642.538924374961,3.2164618950608532,748.4808099316533,svp_dim108_seed371.txt,ok,
108,21,lll,LLL,6966.193867529093,2635.001664136035,2.6437151681318465,748.1723235654741,svp_dim108_seed21.txt,ok,
108,21,bkz20,20,6966.193867529093,2635.001664136035,2.6437151681318465,748.1723235654741,svp_dim108_seed21.txt,ok,
108,21,bkz20_30,20+30,6966.193867529093,2635.001664136035,2.6437151681318465,748.1723235654741,svp_dim108_seed21.txt,ok,
108,21,bkz20_30_40,20+30+40,6966.193867529093,2635.001664136035,2.6437151681318465,748.1723235654741,svp_dim108_seed21.txt,ok,
109,0,lll,LLL,8883.162612493365,2640.6934829523343,3.363950670473825,754.8551286783606,svp_dim109_seed0.txt,ok,
109,0,bkz20,20,8883.162612493365,2640.6934829523343,3.363950670473825,754.8551286783606,svp_dim109_seed0.txt,ok,
109,0,bkz20_30,20+30,8883.162612493365,2640.6934829523343,3.363950670473825,754.8551286783606,svp_dim109_seed0.txt,ok,
109,0,bkz20_30_40,20+30+40,8883.162612493365,2640.6934829523343,3.363950670473825,754.8551286783606,svp_dim109_seed0.txt,ok,
109,1,lll,LLL,7732.748282467236,2653.1077999628096,2.914600108814135,755.366354152204,svp_dim109_seed1.txt,ok,
109,1,bkz20,20,7732.748282467236,2653.1077999628096,2.914600108814135,755.366354152204,svp_dim109_seed1.txt,ok,
109,1,bkz20_30,20+30,7732.748282467236,2653.1077999628096,2.914600108814135,755.366354152204,svp_dim109_seed1.txt,ok,
109,1,bkz20_30_40,20+30+40,7732.748282467236,2653.1077999628096,2.914600108814135,755.366354152204,svp_dim109_seed1.txt,ok,
109,2,lll,LLL,7853.157517839549,2648.860604215481,2.9647303845818778,755.1917229963045,svp_dim109_seed2.txt,ok,
109,2,bkz20,20,7853.157517839549,2648.860604215481,2.9647303845818778,755.1917229963045,svp_dim109_seed2.txt,ok,
109,2,bkz20_30,20+30,7853.157517839549,2648.860604215481,2.9647303845818778,755.1917229963045,svp_dim109_seed2.txt,ok,
109,2,bkz20_30_40,20+30+40,7853.157517839549,2648.860604215481,2.9647303845818778,755.1917229963045,svp_dim109_seed2.txt,ok,
109,3,lll,LLL,7779.4420751105245,2655.211814114324,2.929876265899881,755.4527609894701,svp_dim109_seed3.txt,ok,
109,3,bkz20,20,7779.4420751105245,2655.211814114324,2.929876265899881,755.4527609894701,svp_dim109_seed3.txt,ok,
109,3,bkz20_30,20+30,7779.4420751105245,2655.211814114324,2.929876265899881,755.4527609894701,svp_dim109_seed3.txt,ok,
109,3,bkz20_30_40,20+30+40,7779.4420751105245,2655.211814114324,2.929876265899881,755.4527609894701,svp_dim109_seed3.txt,ok,
109,5,lll,LLL,7223.593980838063,2651.2068364922643,2.724643691095559,755.2882271777081,svp_dim109_seed5.txt,ok,
109,5,bkz20,20,7223.593980838063,2651.2068364922643,2.724643691095559,755.2882271777081,svp_dim109_seed5.txt,ok,
109,5,bkz20_30,20+30,7223.593980838063,2651.2068364922643,2.724643691095559,755.2882271777081,svp_dim109_seed5.txt,ok,
109,5,bkz20_30_40,20+30+40,7223.593980838063,2651.2068364922643,2.724643691095559,755.2882271777081,svp_dim109_seed5.txt,ok,
109,8,lll,LLL,7570.7381410269345,2644.6283502157653,2.862685087834465,755.0174274463425,svp_dim109_seed8.txt,ok,
109,8,bkz20,20,7570.7381410269345,2644.6283502157653,2.862685087834465,755.0174274463425,svp_dim109_seed8.txt,ok,
109,8,bkz20_30,20+30,7570.7381410269345,2644.6283502157653,2.862685087834465,755.0174274463425,svp_dim109_seed8.txt,ok,
109,8,bkz20_30_40,20+30+40,7570.7381410269345,2644.6283502157653,2.862685087834465,755.0174274463425,svp_dim109_seed8.txt,ok,
109,9,lll,LLL,8267.203819913953,2649.6667630810434,3.120091905557518,755.2248911998196,svp_dim109_seed9.txt,ok,
109,9,bkz20,20,8267.203819913953,2649.6667630810434,3.120091905557518,755.2248911998196,svp_dim109_seed9.txt,ok,
109,9,bkz20_30,20+30,7830.783677257333,2649.6667630810434,2.955384347332668,755.2248911998196,svp_dim109_seed9.txt,ok,
109,9,bkz20_30_40,20+30+40,7830.783677257333,2649.6667630810434,2.955384347332668,755.2248911998196,svp_dim109_seed9.txt,ok,
109,13,lll,LLL,7575.7281498216325,2656.898340269682,2.851342874132202,755.5219731675944,svp_dim109_seed13.txt,ok,
109,13,bkz20,20,7575.7281498216325,2656.898340269682,2.851342874132202,755.5219731675944,svp_dim109_seed13.txt,ok,
109,13,bkz20_30,20+30,7575.7281498216325,2656.898340269682,2.851342874132202,755.5219731675944,svp_dim109_seed13.txt,ok,
109,13,bkz20_30_40,20+30+40,7575.7281498216325,2656.898340269682,2.851342874132202,755.5219731675944,svp_dim109_seed13.txt,ok,
109,53,lll,LLL,8100.510292567987,2656.0329070553344,3.0498531366272807,755.4864627433834,svp_dim109_seed53.txt,ok,
109,53,bkz20,20,8100.510292567987,2656.0329070553344,3.0498531366272807,755.4864627433834,svp_dim109_seed53.txt,ok,
109,53,bkz20_30,20+30,8100.510292567987,2656.0329070553344,3.0498531366272807,755.4864627433834,svp_dim109_seed53.txt,ok,
109,53,bkz20_30_40,20+30+40,8100.510292567987,2656.0329070553344,3.0498531366272807,755.4864627433834,svp_dim109_seed53.txt,ok,
110,0,lll,LLL,8245.378584395015,2661.8361355930488,3.0976281650628246,762.1775566934427,svp_dim110_seed0.txt,ok,
110,0,bkz20,20,8245.378584395015,2661.8361355930488,3.0976281650628246,762.1775566934427,svp_dim110_seed0.txt,ok,
110,0,bkz20_30,20+30,8097.461639304009,2661.8361355930488,3.0420586493014605,762.1775566934427,svp_dim110_seed0.txt,ok,
110,0,bkz20_30_40,20+30+40,7719.761978195953,2661.8361355930488,2.9001642418818596,762.1775566934427,svp_dim110_seed0.txt,ok,
110,1,lll,LLL,7821.393354128146,2655.9644792555305,2.9448410982968003,761.9346433138777,svp_dim110_seed1.txt,ok,
110,1,bkz20,20,7821.393354128146,2655.9644792555305,2.9448410982968003,761.9346433138777,svp_dim110_seed1.txt,ok,
110,1,bkz20_30,20+30,7821.393354128146,2655.9644792555305,2.9448410982968003,761.9346433138777,svp_dim110_seed1.txt,ok,
110,1,bkz20_30_40,20+30+40,7821.393354128146,2655.9644792555305,2.9448410982968003,761.9346433138777,svp_dim110_seed1.txt,ok,
110,2,lll,LLL,7288.838727808432,2658.751480929497,2.741451685157223,762.0500098600992,svp_dim110_seed2.txt,ok,
110,2,bkz20,20,7288.838727808432,2658.751480929497,2.741451685157223,762.0500098600992,svp_dim110_seed2.txt,ok,
